CHR_PATHOGENICvsBENIGN	BENIGN_SC	PATHOGENIC_SC	INTERSECTION	UNION	MINIMUM
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_5_B_GAIN.txt	4937830	16396383	14406	21319807	4937830
CHR1_MMS_hg19.BEDvsCHR1_5_B_GAIN.txt	4937830	23921412	258189	28601053	4937830
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_5_B_GAIN.txt	4937830	47081806	308094	51711542	4937830
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_5_B_GAIN.txt	4937830	10433026	52476	15318380	4937830
CHR1_HIgenes_hg19.BEDvsCHR1_5_B_GAIN.txt	4937830	20842788	0	25780618	4937830
CHR1_OMIM_OMI_hg19.BEDvsCHR1_5_B_GAIN.txt	4937830	118550	23982	5032398	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_5_B_GAIN.txt	4937830	47081806	308094	51711542	4937830
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_5_B_GAIN.txt	4937830	14988693	349947	19576576	4937830
CHR1_DECIPHER_hg19.BEDvsCHR1_5_B_GAIN.txt	4937830	14541819	298399	19181250	4937830
CHR1_MorbidMap_hg19.BEDvsCHR1_5_B_GAIN.txt	4937830	18829385	71762	23695453	4937830
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_5_B_GAIN.txt	4937830	95036163	1116084	98857909	4937830
CHR1_CooperPaper_hg19.BEDvsCHR1_5_B_LOSS.txt	1991990	18812009	7701	20796298	1991990
CHR1_ReportedCNVs_hg19.BEDvsCHR1_5_B_LOSS.txt	1991990	27202140	84221	29109909	1991990
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_5_B_LOSS.txt	1991990	7066601	7701	9050890	1991990
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_5_B_LOSS.txt	1991990	16396383	0	18388373	1991990
CHR1_MMS_hg19.BEDvsCHR1_5_B_LOSS.txt	1991990	23921412	84221	25829181	1991990
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_5_B_LOSS.txt	1991990	47081806	7701	49066095	1991990
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_5_B_LOSS.txt	1991990	10433026	0	12425016	1991990
CHR1_HIgenes_hg19.BEDvsCHR1_5_B_LOSS.txt	1991990	20842788	0	22834778	1991990
CHR1_OMIM_OMI_hg19.BEDvsCHR1_5_B_LOSS.txt	1991990	118550	0	2110540	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_5_B_LOSS.txt	1991990	47081806	7701	49066095	1991990
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_5_B_LOSS.txt	1991990	14988693	84221	16896462	1991990
CHR1_DECIPHER_hg19.BEDvsCHR1_5_B_LOSS.txt	1991990	14541819	84221	16449588	1991990
CHR1_MorbidMap_hg19.BEDvsCHR1_5_B_LOSS.txt	1991990	18829385	0	20821375	1991990
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_5_B_LOSS.txt	1991990	95036163	477910	96550243	1991990
CHR1_CooperPaper_hg19.BEDvsCHR1_5_B_USLB_GAIN.txt	29297489	18812009	2446361	45663137	18812009
CHR1_ReportedCNVs_hg19.BEDvsCHR1_5_B_USLB_GAIN.txt	29297489	27202140	1033074	55466555	27202140
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_5_B_USLB_GAIN.txt	29297489	7066601	806508	35557582	7066601
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_5_B_USLB_GAIN.txt	29297489	16396383	236578	45457294	16396383
CHR1_MMS_hg19.BEDvsCHR1_5_B_USLB_GAIN.txt	29297489	23921412	793469	52425432	23921412
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_5_B_USLB_GAIN.txt	29297489	47081806	1365453	75013842	29297489
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_5_B_USLB_GAIN.txt	29297489	10433026	57139	39673376	10433026
CHR1_HIgenes_hg19.BEDvsCHR1_5_B_USLB_GAIN.txt	29297489	20842788	46642	50093635	20842788
CHR1_OMIM_OMI_hg19.BEDvsCHR1_5_B_USLB_GAIN.txt	29297489	118550	25902	29390137	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_5_B_USLB_GAIN.txt	29297489	47081806	1365453	75013842	29297489
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_5_B_USLB_GAIN.txt	29297489	14988693	1033074	43253108	14988693
CHR1_DECIPHER_hg19.BEDvsCHR1_5_B_USLB_GAIN.txt	29297489	14541819	951667	42887641	14541819
CHR1_MorbidMap_hg19.BEDvsCHR1_5_B_USLB_GAIN.txt	29297489	18829385	298597	47828277	18829385
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_5_B_USLB_GAIN.txt	29297489	95036163	2108115	122225537	29297489
CHR1_CooperPaper_hg19.BEDvsCHR1_5_B_USLB_LOSS.txt	2805610	18812009	255192	21362427	2805610
CHR1_ReportedCNVs_hg19.BEDvsCHR1_5_B_USLB_LOSS.txt	2805610	27202140	102009	29905741	2805610
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_5_B_USLB_LOSS.txt	2805610	7066601	25489	9846722	2805610
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_5_B_USLB_LOSS.txt	2805610	16396383	0	19201993	2805610
CHR1_MMS_hg19.BEDvsCHR1_5_B_USLB_LOSS.txt	2805610	23921412	102009	26625013	2805610
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_5_B_USLB_LOSS.txt	2805610	47081806	26989	49860427	2805610
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_5_B_USLB_LOSS.txt	2805610	10433026	1500	13237136	2805610
CHR1_HIgenes_hg19.BEDvsCHR1_5_B_USLB_LOSS.txt	2805610	20842788	0	23648398	2805610
CHR1_OMIM_OMI_hg19.BEDvsCHR1_5_B_USLB_LOSS.txt	2805610	118550	0	2924160	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_5_B_USLB_LOSS.txt	2805610	47081806	26989	49860427	2805610
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_5_B_USLB_LOSS.txt	2805610	14988693	102009	17692294	2805610
CHR1_DECIPHER_hg19.BEDvsCHR1_5_B_USLB_LOSS.txt	2805610	14541819	102009	17245420	2805610
CHR1_MorbidMap_hg19.BEDvsCHR1_5_B_USLB_LOSS.txt	2805610	18829385	1500	21633495	2805610
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_5_B_USLB_LOSS.txt	2805610	95036163	742318	97099455	2805610
CHR1_CooperPaper_hg19.BEDvsCHR1_6_ALL_GAIN.txt	37756641	18812009	6872311	49696339	18812009
CHR1_ReportedCNVs_hg19.BEDvsCHR1_6_ALL_GAIN.txt	37756641	27202140	4385261	60573520	27202140
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_6_ALL_GAIN.txt	37756641	7066601	2670095	42153147	7066601
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_6_ALL_GAIN.txt	37756641	16396383	877822	53275202	16396383
CHR1_MMS_hg19.BEDvsCHR1_6_ALL_GAIN.txt	37756641	23921412	3630808	58047245	23921412
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_6_ALL_GAIN.txt	37756641	47081806	5289544	79548903	37756641
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_6_ALL_GAIN.txt	37756641	10433026	107767	48081900	10433026
CHR1_HIgenes_hg19.BEDvsCHR1_6_ALL_GAIN.txt	37756641	20842788	737707	57861722	20842788
CHR1_OMIM_OMI_hg19.BEDvsCHR1_6_ALL_GAIN.txt	37756641	118550	50808	37824383	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_6_ALL_GAIN.txt	37756641	47081806	5289544	79548903	37756641
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_6_ALL_GAIN.txt	37756641	14988693	3761930	48983404	14988693
CHR1_DECIPHER_hg19.BEDvsCHR1_6_ALL_GAIN.txt	37756641	14541819	3581874	48716586	14541819
CHR1_MorbidMap_hg19.BEDvsCHR1_6_ALL_GAIN.txt	37756641	18829385	586750	55999276	18829385
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_6_ALL_GAIN.txt	37756641	95036163	4940788	127852016	37756641
CHR1_CooperPaper_hg19.BEDvsCHR1_6_ALL_LOSS.txt	7032214	18812009	3337379	22506844	7032214
CHR1_ReportedCNVs_hg19.BEDvsCHR1_6_ALL_LOSS.txt	7032214	27202140	1937106	32297248	7032214
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_6_ALL_LOSS.txt	7032214	7066601	1369381	12729434	7032214
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_6_ALL_LOSS.txt	7032214	16396383	265998	23162599	7032214
CHR1_MMS_hg19.BEDvsCHR1_6_ALL_LOSS.txt	7032214	23921412	1665489	29288137	7032214
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_6_ALL_LOSS.txt	7032214	47081806	2205541	51908479	7032214
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_6_ALL_LOSS.txt	7032214	10433026	243365	17221875	7032214
CHR1_HIgenes_hg19.BEDvsCHR1_6_ALL_LOSS.txt	7032214	20842788	109762	27765240	7032214
CHR1_OMIM_OMI_hg19.BEDvsCHR1_6_ALL_LOSS.txt	7032214	118550	24906	7125858	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_6_ALL_LOSS.txt	7032214	47081806	2205541	51908479	7032214
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_6_ALL_LOSS.txt	7032214	14988693	1917106	20103801	7032214
CHR1_DECIPHER_hg19.BEDvsCHR1_6_ALL_LOSS.txt	7032214	14541819	1737050	19836983	7032214
CHR1_MorbidMap_hg19.BEDvsCHR1_6_ALL_LOSS.txt	7032214	18829385	509425	25352174	7032214
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_6_ALL_LOSS.txt	7032214	95036163	1121739	100946638	7032214
CHR1_CooperPaper_hg19.BEDvsCHR1_6_B_GAIN.txt	4371183	18812009	1166274	22016918	4371183
CHR1_ReportedCNVs_hg19.BEDvsCHR1_6_B_GAIN.txt	4371183	27202140	298177	31275146	4371183
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_6_B_GAIN.txt	4371183	7066601	297391	11140393	4371183
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_6_B_GAIN.txt	4371183	16396383	3716	20763850	4371183
CHR1_MMS_hg19.BEDvsCHR1_6_B_GAIN.txt	4371183	23921412	213432	28079163	4371183
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_6_B_GAIN.txt	4371183	47081806	297391	51155598	4371183
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_6_B_GAIN.txt	4371183	10433026	52476	14751733	4371183
CHR1_HIgenes_hg19.BEDvsCHR1_6_B_GAIN.txt	4371183	20842788	0	25213971	4371183
CHR1_OMIM_OMI_hg19.BEDvsCHR1_6_B_GAIN.txt	4371183	118550	23982	4465751	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_6_B_GAIN.txt	4371183	47081806	297391	51155598	4371183
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_6_B_GAIN.txt	4371183	14988693	298177	19061699	4371183
CHR1_DECIPHER_hg19.BEDvsCHR1_6_B_GAIN.txt	4371183	14541819	246642	18666360	4371183
CHR1_MorbidMap_hg19.BEDvsCHR1_6_B_GAIN.txt	4371183	18829385	61072	23139496	4371183
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_6_B_GAIN.txt	4371183	95036163	1052066	98355280	4371183
CHR1_CooperPaper_hg19.BEDvsCHR1_6_B_LOSS.txt	1570485	18812009	0	20382494	1570485
CHR1_ReportedCNVs_hg19.BEDvsCHR1_6_B_LOSS.txt	1570485	27202140	0	28772625	1570485
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_6_B_LOSS.txt	1570485	7066601	0	8637086	1570485
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_6_B_LOSS.txt	1570485	16396383	0	17966868	1570485
CHR1_MMS_hg19.BEDvsCHR1_6_B_LOSS.txt	1570485	23921412	0	25491897	1570485
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_6_B_LOSS.txt	1570485	47081806	0	48652291	1570485
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_6_B_LOSS.txt	1570485	10433026	0	12003511	1570485
CHR1_HIgenes_hg19.BEDvsCHR1_6_B_LOSS.txt	1570485	20842788	0	22413273	1570485
CHR1_OMIM_OMI_hg19.BEDvsCHR1_6_B_LOSS.txt	1570485	118550	0	1689035	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_6_B_LOSS.txt	1570485	47081806	0	48652291	1570485
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_6_B_LOSS.txt	1570485	14988693	0	16559178	1570485
CHR1_DECIPHER_hg19.BEDvsCHR1_6_B_LOSS.txt	1570485	14541819	0	16112304	1570485
CHR1_MorbidMap_hg19.BEDvsCHR1_6_B_LOSS.txt	1570485	18829385	0	20399870	1570485
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_6_B_LOSS.txt	1570485	95036163	292532	96314116	1570485
CHR1_CooperPaper_hg19.BEDvsCHR1_6_B_USLB_GAIN.txt	27494892	18812009	1665500	44641401	18812009
CHR1_ReportedCNVs_hg19.BEDvsCHR1_6_B_USLB_GAIN.txt	27494892	27202140	545527	54151505	27202140
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_6_B_USLB_GAIN.txt	27494892	7066601	483467	34078026	7066601
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_6_B_USLB_GAIN.txt	27494892	16396383	14406	43876869	16396383
CHR1_MMS_hg19.BEDvsCHR1_6_B_USLB_GAIN.txt	27494892	23921412	460769	50955535	23921412
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_6_B_USLB_GAIN.txt	27494892	47081806	735343	73841355	27494892
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_6_B_USLB_GAIN.txt	27494892	10433026	57139	37870779	10433026
CHR1_HIgenes_hg19.BEDvsCHR1_6_B_USLB_GAIN.txt	27494892	20842788	0	48337680	20842788
CHR1_OMIM_OMI_hg19.BEDvsCHR1_6_B_USLB_GAIN.txt	27494892	118550	25902	27587540	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_6_B_USLB_GAIN.txt	27494892	47081806	735343	73841355	27494892
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_6_B_USLB_GAIN.txt	27494892	14988693	545527	41938058	14988693
CHR1_DECIPHER_hg19.BEDvsCHR1_6_B_USLB_GAIN.txt	27494892	14541819	493979	41542732	14541819
CHR1_MorbidMap_hg19.BEDvsCHR1_6_B_USLB_GAIN.txt	27494892	18829385	76425	46247852	18829385
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_6_B_USLB_GAIN.txt	27494892	95036163	1564331	120966724	27494892
CHR1_CooperPaper_hg19.BEDvsCHR1_6_B_USLB_LOSS.txt	2029983	18812009	204761	20637231	2029983
CHR1_ReportedCNVs_hg19.BEDvsCHR1_6_B_USLB_LOSS.txt	2029983	27202140	25489	29206634	2029983
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_6_B_USLB_LOSS.txt	2029983	7066601	25489	9071095	2029983
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_6_B_USLB_LOSS.txt	2029983	16396383	0	18426366	2029983
CHR1_MMS_hg19.BEDvsCHR1_6_B_USLB_LOSS.txt	2029983	23921412	25489	25925906	2029983
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_6_B_USLB_LOSS.txt	2029983	47081806	26989	49084800	2029983
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_6_B_USLB_LOSS.txt	2029983	10433026	1500	12461509	2029983
CHR1_HIgenes_hg19.BEDvsCHR1_6_B_USLB_LOSS.txt	2029983	20842788	0	22872771	2029983
CHR1_OMIM_OMI_hg19.BEDvsCHR1_6_B_USLB_LOSS.txt	2029983	118550	0	2148533	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_6_B_USLB_LOSS.txt	2029983	47081806	26989	49084800	2029983
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_6_B_USLB_LOSS.txt	2029983	14988693	25489	16993187	2029983
CHR1_DECIPHER_hg19.BEDvsCHR1_6_B_USLB_LOSS.txt	2029983	14541819	25489	16546313	2029983
CHR1_MorbidMap_hg19.BEDvsCHR1_6_B_USLB_LOSS.txt	2029983	18829385	1500	20857868	2029983
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_6_B_USLB_LOSS.txt	2029983	95036163	335488	96730658	2029983
CHR1_CooperPaper_hg19.BEDvsCHR1_7_ALL_GAIN.txt	33913497	18812009	5967895	46757611	18812009
CHR1_ReportedCNVs_hg19.BEDvsCHR1_7_ALL_GAIN.txt	33913497	27202140	3259970	57855667	27202140
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_7_ALL_GAIN.txt	33913497	7066601	2073395	38906703	7066601
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_7_ALL_GAIN.txt	33913497	16396383	723808	49586072	16396383
CHR1_MMS_hg19.BEDvsCHR1_7_ALL_GAIN.txt	33913497	23921412	2874818	54960091	23921412
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_7_ALL_GAIN.txt	33913497	47081806	4435485	76559818	33913497
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_7_ALL_GAIN.txt	33913497	10433026	63118	44283405	10433026
CHR1_HIgenes_hg19.BEDvsCHR1_7_ALL_GAIN.txt	33913497	20842788	689915	54066370	20842788
CHR1_OMIM_OMI_hg19.BEDvsCHR1_7_ALL_GAIN.txt	33913497	118550	50808	33981239	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_7_ALL_GAIN.txt	33913497	47081806	4435485	76559818	33913497
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_7_ALL_GAIN.txt	33913497	14988693	2795929	46106261	14988693
CHR1_DECIPHER_hg19.BEDvsCHR1_7_ALL_GAIN.txt	33913497	14541819	2615873	45839443	14541819
CHR1_MorbidMap_hg19.BEDvsCHR1_7_ALL_GAIN.txt	33913497	18829385	395637	52347245	18829385
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_7_ALL_GAIN.txt	33913497	95036163	3183077	125766583	33913497
CHR1_CooperPaper_hg19.BEDvsCHR1_7_ALL_LOSS.txt	5384072	18812009	2835345	21360736	5384072
CHR1_ReportedCNVs_hg19.BEDvsCHR1_7_ALL_LOSS.txt	5384072	27202140	1931100	30655112	5384072
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_7_ALL_LOSS.txt	5384072	7066601	1363891	11086782	5384072
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_7_ALL_LOSS.txt	5384072	16396383	186079	21594376	5384072
CHR1_MMS_hg19.BEDvsCHR1_7_ALL_LOSS.txt	5384072	23921412	1665489	27639995	5384072
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_7_ALL_LOSS.txt	5384072	47081806	1876539	50589339	5384072
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_7_ALL_LOSS.txt	5384072	10433026	74656	15742442	5384072
CHR1_HIgenes_hg19.BEDvsCHR1_7_ALL_LOSS.txt	5384072	20842788	109762	26117098	5384072
CHR1_OMIM_OMI_hg19.BEDvsCHR1_7_ALL_LOSS.txt	5384072	118550	24906	5477716	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_7_ALL_LOSS.txt	5384072	47081806	1876539	50589339	5384072
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_7_ALL_LOSS.txt	5384072	14988693	1911100	18461665	5384072
CHR1_DECIPHER_hg19.BEDvsCHR1_7_ALL_LOSS.txt	5384072	14541819	1736534	18189357	5384072
CHR1_MorbidMap_hg19.BEDvsCHR1_7_ALL_LOSS.txt	5384072	18829385	272656	23940801	5384072
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_7_ALL_LOSS.txt	5384072	95036163	858049	99562186	5384072
CHR1_CooperPaper_hg19.BEDvsCHR1_7_B_GAIN.txt	3585775	18812009	1076562	21321222	3585775
CHR1_ReportedCNVs_hg19.BEDvsCHR1_7_B_GAIN.txt	3585775	27202140	216048	30571867	3585775
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_7_B_GAIN.txt	3585775	7066601	215262	10437114	3585775
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_7_B_GAIN.txt	3585775	16396383	3716	19978442	3585775
CHR1_MMS_hg19.BEDvsCHR1_7_B_GAIN.txt	3585775	23921412	195579	27311608	3585775
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_7_B_GAIN.txt	3585775	47081806	215262	50452319	3585775
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_7_B_GAIN.txt	3585775	10433026	52476	13966325	3585775
CHR1_HIgenes_hg19.BEDvsCHR1_7_B_GAIN.txt	3585775	20842788	0	24428563	3585775
CHR1_OMIM_OMI_hg19.BEDvsCHR1_7_B_GAIN.txt	3585775	118550	15386	3688939	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_7_B_GAIN.txt	3585775	47081806	215262	50452319	3585775
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_7_B_GAIN.txt	3585775	14988693	216048	18358420	3585775
CHR1_DECIPHER_hg19.BEDvsCHR1_7_B_GAIN.txt	3585775	14541819	216048	17911546	3585775
CHR1_MorbidMap_hg19.BEDvsCHR1_7_B_GAIN.txt	3585775	18829385	52476	22362684	3585775
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_7_B_GAIN.txt	3585775	95036163	1025617	97596321	3585775
CHR1_CooperPaper_hg19.BEDvsCHR1_7_B_LOSS.txt	1335959	18812009	0	20147968	1335959
CHR1_ReportedCNVs_hg19.BEDvsCHR1_7_B_LOSS.txt	1335959	27202140	0	28538099	1335959
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_7_B_LOSS.txt	1335959	7066601	0	8402560	1335959
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_7_B_LOSS.txt	1335959	16396383	0	17732342	1335959
CHR1_MMS_hg19.BEDvsCHR1_7_B_LOSS.txt	1335959	23921412	0	25257371	1335959
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_7_B_LOSS.txt	1335959	47081806	0	48417765	1335959
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_7_B_LOSS.txt	1335959	10433026	0	11768985	1335959
CHR1_HIgenes_hg19.BEDvsCHR1_7_B_LOSS.txt	1335959	20842788	0	22178747	1335959
CHR1_OMIM_OMI_hg19.BEDvsCHR1_7_B_LOSS.txt	1335959	118550	0	1454509	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_7_B_LOSS.txt	1335959	47081806	0	48417765	1335959
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_7_B_LOSS.txt	1335959	14988693	0	16324652	1335959
CHR1_DECIPHER_hg19.BEDvsCHR1_7_B_LOSS.txt	1335959	14541819	0	15877778	1335959
CHR1_MorbidMap_hg19.BEDvsCHR1_7_B_LOSS.txt	1335959	18829385	0	20165344	1335959
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_7_B_LOSS.txt	1335959	95036163	58006	96314116	1335959
CHR1_CooperPaper_hg19.BEDvsCHR1_7_B_USLB_GAIN.txt	26391142	18812009	1214411	43988740	18812009
CHR1_ReportedCNVs_hg19.BEDvsCHR1_7_B_USLB_GAIN.txt	26391142	27202140	339083	53254199	26391142
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_7_B_USLB_GAIN.txt	26391142	7066601	297391	33160352	7066601
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_7_B_USLB_GAIN.txt	26391142	16396383	10965	42776560	16396383
CHR1_MMS_hg19.BEDvsCHR1_7_B_USLB_GAIN.txt	26391142	23921412	254338	50058216	23921412
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_7_B_USLB_GAIN.txt	26391142	47081806	304640	73168308	26391142
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_7_B_USLB_GAIN.txt	26391142	10433026	54396	36769772	10433026
CHR1_HIgenes_hg19.BEDvsCHR1_7_B_USLB_GAIN.txt	26391142	20842788	0	47233930	20842788
CHR1_OMIM_OMI_hg19.BEDvsCHR1_7_B_USLB_GAIN.txt	26391142	118550	25902	26483790	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_7_B_USLB_GAIN.txt	26391142	47081806	304640	73168308	26391142
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_7_B_USLB_GAIN.txt	26391142	14988693	339083	41040752	14988693
CHR1_DECIPHER_hg19.BEDvsCHR1_7_B_USLB_GAIN.txt	26391142	14541819	287548	40645413	14541819
CHR1_MorbidMap_hg19.BEDvsCHR1_7_B_USLB_GAIN.txt	26391142	18829385	70241	45150286	18829385
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_7_B_USLB_GAIN.txt	26391142	95036163	1225658	120201647	26391142
CHR1_CooperPaper_hg19.BEDvsCHR1_7_B_USLB_LOSS.txt	1789950	18812009	30609	20571350	1789950
CHR1_ReportedCNVs_hg19.BEDvsCHR1_7_B_USLB_LOSS.txt	1789950	27202140	7701	28984389	1789950
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_7_B_USLB_LOSS.txt	1789950	7066601	7701	8848850	1789950
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_7_B_USLB_LOSS.txt	1789950	16396383	0	18186333	1789950
CHR1_MMS_hg19.BEDvsCHR1_7_B_USLB_LOSS.txt	1789950	23921412	7701	25703661	1789950
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_7_B_USLB_LOSS.txt	1789950	47081806	9201	48862555	1789950
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_7_B_USLB_LOSS.txt	1789950	10433026	1500	12221476	1789950
CHR1_HIgenes_hg19.BEDvsCHR1_7_B_USLB_LOSS.txt	1789950	20842788	0	22632738	1789950
CHR1_OMIM_OMI_hg19.BEDvsCHR1_7_B_USLB_LOSS.txt	1789950	118550	0	1908500	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_7_B_USLB_LOSS.txt	1789950	47081806	9201	48862555	1789950
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_7_B_USLB_LOSS.txt	1789950	14988693	7701	16770942	1789950
CHR1_DECIPHER_hg19.BEDvsCHR1_7_B_USLB_LOSS.txt	1789950	14541819	7701	16324068	1789950
CHR1_MorbidMap_hg19.BEDvsCHR1_7_B_USLB_LOSS.txt	1789950	18829385	1500	20617835	1789950
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_7_B_USLB_LOSS.txt	1789950	95036163	290961	96535152	1789950
CHR1_CooperPaper_hg19.BEDvsCHR1_8_ALL_GAIN.txt	32411697	18812009	5742701	45481005	18812009
CHR1_ReportedCNVs_hg19.BEDvsCHR1_8_ALL_GAIN.txt	32411697	27202140	3148071	56465766	27202140
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_8_ALL_GAIN.txt	32411697	7066601	2042739	37435559	7066601
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_8_ALL_GAIN.txt	32411697	16396383	664862	48143218	16396383
CHR1_MMS_hg19.BEDvsCHR1_8_ALL_GAIN.txt	32411697	23921412	2773585	53559524	23921412
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_8_ALL_GAIN.txt	32411697	47081806	4127486	75366017	32411697
