CHR_PATHOGENICvsBENIGN	BENIGN_SC	PATHOGENIC_SC	INTERSECTION	UNION	MINIMUM
CHR17_CLINGEN_Pathogenic_hg19.BEDvsCHR17_1_30_LOSS_0.008_N_ADDITIONALREGIONS.txt	4196148	9398889	94080	13500957	4196148
CHR17_OMIM_Dominant_hg19.BEDvsCHR17_1_30_LOSS_0.008_N_ADDITIONALREGIONS.txt	4196148	51455346	2540903	53110591	4196148
CHR17_MMS_hg19.BEDvsCHR17_1_30_LOSS_0.008_N_ADDITIONALREGIONS.txt	4196148	30016486	1339625	32873009	4196148
CHR17_Primary_CNVs_10MB_hg19.BEDvsCHR17_1_30_LOSS_0.008_N_ADDITIONALREGIONS.txt	4196148	13050876	105692	17141332	4196148
CHR17_OMIM_Recessive_hg19.BEDvsCHR17_1_30_LOSS_0.008_N_ADDITIONALREGIONS.txt	4196148	9283085	634592	12844641	4196148
CHR17_HIgenes_hg19.BEDvsCHR17_1_30_LOSS_0.008_N_ADDITIONALREGIONS.txt	4196148	9250303	224437	13222014	4196148
CHR17_OMIM_OMI_hg19.BEDvsCHR17_1_30_LOSS_0.008_N_ADDITIONALREGIONS.txt	4196148	153100	0	4349248	153100
CHR17_Primary_CNVs_hg19.BEDvsCHR17_1_30_LOSS_0.008_N_ADDITIONALREGIONS.txt	4196148	13050876	105692	17141332	4196148
CHR17_CLINGEN+DECIPHER_hg19.BEDvsCHR17_1_30_LOSS_0.008_N_ADDITIONALREGIONS.txt	4196148	10756092	94080	14858160	4196148
CHR17_DECIPHER_hg19.BEDvsCHR17_1_30_LOSS_0.008_N_ADDITIONALREGIONS.txt	4196148	10557282	94080	14659350	4196148
CHR17_MorbidMap_hg19.BEDvsCHR17_1_30_LOSS_0.008_N_ADDITIONALREGIONS.txt	4196148	6226135	241125	10181158	4196148
CHR17_OMIM_AllGenes_hg19.BEDvsCHR17_1_30_LOSS_0.008_N_ADDITIONALREGIONS.txt	4196148	55895984	2718320	57373812	4196148
CHR17_CooperPaper_hg19.BEDvsCHR17_1_30_LOSS_0.009_N_ADDITIONALREGIONS.txt	4196148	24710524	1190711	27715961	4196148
CHR17_ReportedCNVs_hg19.BEDvsCHR17_1_30_LOSS_0.009_N_ADDITIONALREGIONS.txt	4196148	30342763	1339625	33199286	4196148
CHR17_CLINGEN_Pathogenic_hg19.BEDvsCHR17_1_30_LOSS_0.009_N_ADDITIONALREGIONS.txt	4196148	9398889	94080	13500957	4196148
CHR17_OMIM_Dominant_hg19.BEDvsCHR17_1_30_LOSS_0.009_N_ADDITIONALREGIONS.txt	4196148	51455346	2540903	53110591	4196148
CHR17_MMS_hg19.BEDvsCHR17_1_30_LOSS_0.009_N_ADDITIONALREGIONS.txt	4196148	30016486	1339625	32873009	4196148
CHR17_Primary_CNVs_10MB_hg19.BEDvsCHR17_1_30_LOSS_0.009_N_ADDITIONALREGIONS.txt	4196148	13050876	105692	17141332	4196148
CHR17_OMIM_Recessive_hg19.BEDvsCHR17_1_30_LOSS_0.009_N_ADDITIONALREGIONS.txt	4196148	9283085	634592	12844641	4196148
CHR17_HIgenes_hg19.BEDvsCHR17_1_30_LOSS_0.009_N_ADDITIONALREGIONS.txt	4196148	9250303	224437	13222014	4196148
CHR17_OMIM_OMI_hg19.BEDvsCHR17_1_30_LOSS_0.009_N_ADDITIONALREGIONS.txt	4196148	153100	0	4349248	153100
CHR17_Primary_CNVs_hg19.BEDvsCHR17_1_30_LOSS_0.009_N_ADDITIONALREGIONS.txt	4196148	13050876	105692	17141332	4196148
CHR17_CLINGEN+DECIPHER_hg19.BEDvsCHR17_1_30_LOSS_0.009_N_ADDITIONALREGIONS.txt	4196148	10756092	94080	14858160	4196148
CHR17_DECIPHER_hg19.BEDvsCHR17_1_30_LOSS_0.009_N_ADDITIONALREGIONS.txt	4196148	10557282	94080	14659350	4196148
CHR17_MorbidMap_hg19.BEDvsCHR17_1_30_LOSS_0.009_N_ADDITIONALREGIONS.txt	4196148	6226135	241125	10181158	4196148
CHR17_OMIM_AllGenes_hg19.BEDvsCHR17_1_30_LOSS_0.009_N_ADDITIONALREGIONS.txt	4196148	55895984	2718320	57373812	4196148
CHR22_CooperPaper_hg19.BEDvsCHR22_1_30_GAIN_0.001_N_ADDITIONALREGIONS.txt	28730883	15325899	14707632	29349150	15325899
CHR22_ReportedCNVs_hg19.BEDvsCHR22_1_30_GAIN_0.001_N_ADDITIONALREGIONS.txt	28730883	23686382	7596035	44821230	23686382
CHR22_CLINGEN_Pathogenic_hg19.BEDvsCHR22_1_30_GAIN_0.001_N_ADDITIONALREGIONS.txt	28730883	6326154	6285806	28771231	6326154
CHR22_OMIM_Dominant_hg19.BEDvsCHR22_1_30_GAIN_0.001_N_ADDITIONALREGIONS.txt	28730883	1202318	836934	29096267	1202318
CHR22_MMS_hg19.BEDvsCHR22_1_30_GAIN_0.001_N_ADDITIONALREGIONS.txt	28730883	5239000	5200308	28769575	5239000
CHR22_Primary_CNVs_10MB_hg19.BEDvsCHR22_1_30_GAIN_0.001_N_ADDITIONALREGIONS.txt	28730883	6083860	6066874	28747869	6083860
CHR22_OMIM_Recessive_hg19.BEDvsCHR22_1_30_GAIN_0.001_N_ADDITIONALREGIONS.txt	28730883	2179922	1716363	29194442	2179922
CHR22_HIgenes_hg19.BEDvsCHR22_1_30_GAIN_0.001_N_ADDITIONALREGIONS.txt	28730883	2700377	1830582	29600678	2700377
CHR22_OMIM_OMI_hg19.BEDvsCHR22_1_30_GAIN_0.001_N_ADDITIONALREGIONS.txt	28730883	0	0	28730883	1
CHR22_Primary_CNVs_hg19.BEDvsCHR22_1_30_GAIN_0.001_N_ADDITIONALREGIONS.txt	28730883	6083860	6066874	28747869	6083860
CHR22_CLINGEN+DECIPHER_hg19.BEDvsCHR22_1_30_GAIN_0.001_N_ADDITIONALREGIONS.txt	28730883	23380244	7289897	44821230	23380244
CHR22_DECIPHER_hg19.BEDvsCHR22_1_30_GAIN_0.001_N_ADDITIONALREGIONS.txt	28730883	21362168	5295183	44797868	21362168
CHR22_MorbidMap_hg19.BEDvsCHR22_1_30_GAIN_0.001_N_ADDITIONALREGIONS.txt	28730883	4247581	3235880	29742584	4247581
CHR22_OMIM_AllGenes_hg19.BEDvsCHR22_1_30_GAIN_0.001_N_ADDITIONALREGIONS.txt	28730883	16394816	13765841	31359858	16394816
CHR22_CooperPaper_hg19.BEDvsCHR22_1_30_GAIN_0.002_N_ADDITIONALREGIONS.txt	28730883	15325899	14707632	29349150	15325899
CHR22_ReportedCNVs_hg19.BEDvsCHR22_1_30_GAIN_0.002_N_ADDITIONALREGIONS.txt	28730883	23686382	7596035	44821230	23686382
CHR22_CLINGEN_Pathogenic_hg19.BEDvsCHR22_1_30_GAIN_0.002_N_ADDITIONALREGIONS.txt	28730883	6326154	6285806	28771231	6326154
CHR22_OMIM_Dominant_hg19.BEDvsCHR22_1_30_GAIN_0.002_N_ADDITIONALREGIONS.txt	28730883	1202318	836934	29096267	1202318
CHR22_MMS_hg19.BEDvsCHR22_1_30_GAIN_0.002_N_ADDITIONALREGIONS.txt	28730883	5239000	5200308	28769575	5239000
CHR22_Primary_CNVs_10MB_hg19.BEDvsCHR22_1_30_GAIN_0.002_N_ADDITIONALREGIONS.txt	28730883	6083860	6066874	28747869	6083860
CHR22_OMIM_Recessive_hg19.BEDvsCHR22_1_30_GAIN_0.002_N_ADDITIONALREGIONS.txt	28730883	2179922	1716363	29194442	2179922
CHR22_HIgenes_hg19.BEDvsCHR22_1_30_GAIN_0.002_N_ADDITIONALREGIONS.txt	28730883	2700377	1830582	29600678	2700377
CHR22_OMIM_OMI_hg19.BEDvsCHR22_1_30_GAIN_0.002_N_ADDITIONALREGIONS.txt	28730883	0	0	28730883	1
CHR22_Primary_CNVs_hg19.BEDvsCHR22_1_30_GAIN_0.002_N_ADDITIONALREGIONS.txt	28730883	6083860	6066874	28747869	6083860
CHR22_CLINGEN+DECIPHER_hg19.BEDvsCHR22_1_30_GAIN_0.002_N_ADDITIONALREGIONS.txt	28730883	23380244	7289897	44821230	23380244
CHR22_DECIPHER_hg19.BEDvsCHR22_1_30_GAIN_0.002_N_ADDITIONALREGIONS.txt	28730883	21362168	5295183	44797868	21362168
CHR22_MorbidMap_hg19.BEDvsCHR22_1_30_GAIN_0.002_N_ADDITIONALREGIONS.txt	28730883	4247581	3235880	29742584	4247581
CHR22_OMIM_AllGenes_hg19.BEDvsCHR22_1_30_GAIN_0.002_N_ADDITIONALREGIONS.txt	28730883	16394816	13765841	31359858	16394816
CHR22_CooperPaper_hg19.BEDvsCHR22_1_30_GAIN_0.003_N_ADDITIONALREGIONS.txt	28730883	15325899	14707632	29349150	15325899
CHR22_ReportedCNVs_hg19.BEDvsCHR22_1_30_GAIN_0.003_N_ADDITIONALREGIONS.txt	28730883	23686382	7596035	44821230	23686382
CHR22_CLINGEN_Pathogenic_hg19.BEDvsCHR22_1_30_GAIN_0.003_N_ADDITIONALREGIONS.txt	28730883	6326154	6285806	28771231	6326154
CHR22_OMIM_Dominant_hg19.BEDvsCHR22_1_30_GAIN_0.003_N_ADDITIONALREGIONS.txt	28730883	1202318	836934	29096267	1202318
CHR22_MMS_hg19.BEDvsCHR22_1_30_GAIN_0.003_N_ADDITIONALREGIONS.txt	28730883	5239000	5200308	28769575	5239000
CHR22_Primary_CNVs_10MB_hg19.BEDvsCHR22_1_30_GAIN_0.003_N_ADDITIONALREGIONS.txt	28730883	6083860	6066874	28747869	6083860
CHR22_OMIM_Recessive_hg19.BEDvsCHR22_1_30_GAIN_0.003_N_ADDITIONALREGIONS.txt	28730883	2179922	1716363	29194442	2179922
CHR22_HIgenes_hg19.BEDvsCHR22_1_30_GAIN_0.003_N_ADDITIONALREGIONS.txt	28730883	2700377	1830582	29600678	2700377
CHR22_OMIM_OMI_hg19.BEDvsCHR22_1_30_GAIN_0.003_N_ADDITIONALREGIONS.txt	28730883	0	0	28730883	1
CHR22_Primary_CNVs_hg19.BEDvsCHR22_1_30_GAIN_0.003_N_ADDITIONALREGIONS.txt	28730883	6083860	6066874	28747869	6083860
CHR22_CLINGEN+DECIPHER_hg19.BEDvsCHR22_1_30_GAIN_0.003_N_ADDITIONALREGIONS.txt	28730883	23380244	7289897	44821230	23380244
CHR22_DECIPHER_hg19.BEDvsCHR22_1_30_GAIN_0.003_N_ADDITIONALREGIONS.txt	28730883	21362168	5295183	44797868	21362168
CHR22_MorbidMap_hg19.BEDvsCHR22_1_30_GAIN_0.003_N_ADDITIONALREGIONS.txt	28730883	4247581	3235880	29742584	4247581
CHR22_OMIM_AllGenes_hg19.BEDvsCHR22_1_30_GAIN_0.003_N_ADDITIONALREGIONS.txt	28730883	16394816	13765841	31359858	16394816
CHR22_CooperPaper_hg19.BEDvsCHR22_1_30_GAIN_0.004_N_ADDITIONALREGIONS.txt	27643786	15325899	14506899	28462786	15325899
CHR22_ReportedCNVs_hg19.BEDvsCHR22_1_30_GAIN_0.004_N_ADDITIONALREGIONS.txt	27643786	23686382	7527194	43802974	23686382
CHR22_CLINGEN_Pathogenic_hg19.BEDvsCHR22_1_30_GAIN_0.004_N_ADDITIONALREGIONS.txt	27643786	6326154	6216965	27752975	6326154
CHR22_OMIM_Dominant_hg19.BEDvsCHR22_1_30_GAIN_0.004_N_ADDITIONALREGIONS.txt	27643786	1202318	836934	28009170	1202318
CHR22_MMS_hg19.BEDvsCHR22_1_30_GAIN_0.004_N_ADDITIONALREGIONS.txt	27643786	5239000	5145031	27737755	5239000
CHR22_Primary_CNVs_10MB_hg19.BEDvsCHR22_1_30_GAIN_0.004_N_ADDITIONALREGIONS.txt	27643786	6083860	5998034	27729612	6083860
CHR22_OMIM_Recessive_hg19.BEDvsCHR22_1_30_GAIN_0.004_N_ADDITIONALREGIONS.txt	27643786	2179922	1458428	28365280	2179922
CHR22_HIgenes_hg19.BEDvsCHR22_1_30_GAIN_0.004_N_ADDITIONALREGIONS.txt	27643786	2700377	1724543	28619620	2700377
CHR22_OMIM_OMI_hg19.BEDvsCHR22_1_30_GAIN_0.004_N_ADDITIONALREGIONS.txt	27643786	0	0	27643786	1
CHR22_Primary_CNVs_hg19.BEDvsCHR22_1_30_GAIN_0.004_N_ADDITIONALREGIONS.txt	27643786	6083860	5998034	27729612	6083860
CHR22_CLINGEN+DECIPHER_hg19.BEDvsCHR22_1_30_GAIN_0.004_N_ADDITIONALREGIONS.txt	27643786	23380244	7221056	43802974	23380244
CHR22_DECIPHER_hg19.BEDvsCHR22_1_30_GAIN_0.004_N_ADDITIONALREGIONS.txt	27643786	21362168	5226343	43779611	21362168
CHR22_MorbidMap_hg19.BEDvsCHR22_1_30_GAIN_0.004_N_ADDITIONALREGIONS.txt	27643786	4247581	2977945	28913422	4247581
CHR22_OMIM_AllGenes_hg19.BEDvsCHR22_1_30_GAIN_0.004_N_ADDITIONALREGIONS.txt	27643786	16394816	13298756	30739846	16394816
CHR22_CooperPaper_hg19.BEDvsCHR22_1_30_GAIN_0.005_N_ADDITIONALREGIONS.txt	27643786	15325899	14506899	28462786	15325899
CHR22_ReportedCNVs_hg19.BEDvsCHR22_1_30_GAIN_0.005_N_ADDITIONALREGIONS.txt	27643786	23686382	7527194	43802974	23686382
CHR22_CLINGEN_Pathogenic_hg19.BEDvsCHR22_1_30_GAIN_0.005_N_ADDITIONALREGIONS.txt	27643786	6326154	6216965	27752975	6326154
CHR22_OMIM_Dominant_hg19.BEDvsCHR22_1_30_GAIN_0.005_N_ADDITIONALREGIONS.txt	27643786	1202318	836934	28009170	1202318
CHR22_MMS_hg19.BEDvsCHR22_1_30_GAIN_0.005_N_ADDITIONALREGIONS.txt	27643786	5239000	5145031	27737755	5239000
CHR22_Primary_CNVs_10MB_hg19.BEDvsCHR22_1_30_GAIN_0.005_N_ADDITIONALREGIONS.txt	27643786	6083860	5998034	27729612	6083860
CHR22_OMIM_Recessive_hg19.BEDvsCHR22_1_30_GAIN_0.005_N_ADDITIONALREGIONS.txt	27643786	2179922	1458428	28365280	2179922
CHR22_HIgenes_hg19.BEDvsCHR22_1_30_GAIN_0.005_N_ADDITIONALREGIONS.txt	27643786	2700377	1724543	28619620	2700377
CHR22_OMIM_OMI_hg19.BEDvsCHR22_1_30_GAIN_0.005_N_ADDITIONALREGIONS.txt	27643786	0	0	27643786	1
CHR22_Primary_CNVs_hg19.BEDvsCHR22_1_30_GAIN_0.005_N_ADDITIONALREGIONS.txt	27643786	6083860	5998034	27729612	6083860
CHR22_CLINGEN+DECIPHER_hg19.BEDvsCHR22_1_30_GAIN_0.005_N_ADDITIONALREGIONS.txt	27643786	23380244	7221056	43802974	23380244
CHR22_DECIPHER_hg19.BEDvsCHR22_1_30_GAIN_0.005_N_ADDITIONALREGIONS.txt	27643786	21362168	5226343	43779611	21362168
CHR22_MorbidMap_hg19.BEDvsCHR22_1_30_GAIN_0.005_N_ADDITIONALREGIONS.txt	27643786	4247581	2977945	28913422	4247581
CHR22_OMIM_AllGenes_hg19.BEDvsCHR22_1_30_GAIN_0.005_N_ADDITIONALREGIONS.txt	27643786	16394816	13298756	30739846	16394816
CHR22_CooperPaper_hg19.BEDvsCHR22_1_30_GAIN_0.006_N_ADDITIONALREGIONS.txt	27220108	15325899	14430466	28115541	15325899
CHR22_ReportedCNVs_hg19.BEDvsCHR22_1_30_GAIN_0.006_N_ADDITIONALREGIONS.txt	27220108	23686382	7506132	43400358	23686382
CHR22_CLINGEN_Pathogenic_hg19.BEDvsCHR22_1_30_GAIN_0.006_N_ADDITIONALREGIONS.txt	27220108	6326154	6195903	27350359	6326154
CHR22_OMIM_Dominant_hg19.BEDvsCHR22_1_30_GAIN_0.006_N_ADDITIONALREGIONS.txt	27220108	1202318	802461	27619965	1202318
CHR22_MMS_hg19.BEDvsCHR22_1_30_GAIN_0.006_N_ADDITIONALREGIONS.txt	27220108	5239000	5145031	27314077	5239000
CHR22_Primary_CNVs_10MB_hg19.BEDvsCHR22_1_30_GAIN_0.006_N_ADDITIONALREGIONS.txt	27220108	6083860	5983444	27320524	6083860
CHR22_OMIM_Recessive_hg19.BEDvsCHR22_1_30_GAIN_0.006_N_ADDITIONALREGIONS.txt	27220108	2179922	1434906	27965124	2179922
CHR22_HIgenes_hg19.BEDvsCHR22_1_30_GAIN_0.006_N_ADDITIONALREGIONS.txt	27220108	2700377	1718072	28202413	2700377
CHR22_OMIM_OMI_hg19.BEDvsCHR22_1_30_GAIN_0.006_N_ADDITIONALREGIONS.txt	27220108	0	0	27220108	1
CHR22_Primary_CNVs_hg19.BEDvsCHR22_1_30_GAIN_0.006_N_ADDITIONALREGIONS.txt	27220108	6083860	5983444	27320524	6083860
CHR22_CLINGEN+DECIPHER_hg19.BEDvsCHR22_1_30_GAIN_0.006_N_ADDITIONALREGIONS.txt	27220108	23380244	7199994	43400358	23380244
CHR22_DECIPHER_hg19.BEDvsCHR22_1_30_GAIN_0.006_N_ADDITIONALREGIONS.txt	27220108	21362168	5211753	43370523	21362168
CHR22_MorbidMap_hg19.BEDvsCHR22_1_30_GAIN_0.006_N_ADDITIONALREGIONS.txt	27220108	4247581	2919950	28547739	4247581
CHR22_OMIM_AllGenes_hg19.BEDvsCHR22_1_30_GAIN_0.006_N_ADDITIONALREGIONS.txt	27220108	16394816	13179541	30435383	16394816
CHR22_CooperPaper_hg19.BEDvsCHR22_1_30_GAIN_0.007_N_ADDITIONALREGIONS.txt	27180142	15325899	14430466	28075575	15325899
CHR22_ReportedCNVs_hg19.BEDvsCHR22_1_30_GAIN_0.007_N_ADDITIONALREGIONS.txt	27180142	23686382	7506132	43360392	23686382
CHR22_CLINGEN_Pathogenic_hg19.BEDvsCHR22_1_30_GAIN_0.007_N_ADDITIONALREGIONS.txt	27180142	6326154	6195903	27310393	6326154
CHR22_OMIM_Dominant_hg19.BEDvsCHR22_1_30_GAIN_0.007_N_ADDITIONALREGIONS.txt	27180142	1202318	802461	27579999	1202318
CHR22_MMS_hg19.BEDvsCHR22_1_30_GAIN_0.007_N_ADDITIONALREGIONS.txt	27180142	5239000	5145031	27274111	5239000
CHR22_Primary_CNVs_10MB_hg19.BEDvsCHR22_1_30_GAIN_0.007_N_ADDITIONALREGIONS.txt	27180142	6083860	5983444	27280558	6083860
CHR22_OMIM_Recessive_hg19.BEDvsCHR22_1_30_GAIN_0.007_N_ADDITIONALREGIONS.txt	27180142	2179922	1434906	27925158	2179922
CHR22_HIgenes_hg19.BEDvsCHR22_1_30_GAIN_0.007_N_ADDITIONALREGIONS.txt	27180142	2700377	1718072	28162447	2700377
CHR22_OMIM_OMI_hg19.BEDvsCHR22_1_30_GAIN_0.007_N_ADDITIONALREGIONS.txt	27180142	0	0	27180142	1
CHR22_Primary_CNVs_hg19.BEDvsCHR22_1_30_GAIN_0.007_N_ADDITIONALREGIONS.txt	27180142	6083860	5983444	27280558	6083860
CHR22_CLINGEN+DECIPHER_hg19.BEDvsCHR22_1_30_GAIN_0.007_N_ADDITIONALREGIONS.txt	27180142	23380244	7199994	43360392	23380244
CHR22_DECIPHER_hg19.BEDvsCHR22_1_30_GAIN_0.007_N_ADDITIONALREGIONS.txt	27180142	21362168	5211753	43330557	21362168
CHR22_MorbidMap_hg19.BEDvsCHR22_1_30_GAIN_0.007_N_ADDITIONALREGIONS.txt	27180142	4247581	2919950	28507773	4247581
CHR22_OMIM_AllGenes_hg19.BEDvsCHR22_1_30_GAIN_0.007_N_ADDITIONALREGIONS.txt	27180142	16394816	13139575	30435383	16394816
CHR22_CooperPaper_hg19.BEDvsCHR22_1_30_GAIN_0.008_N_ADDITIONALREGIONS.txt	27180142	15325899	14430466	28075575	15325899
CHR22_ReportedCNVs_hg19.BEDvsCHR22_1_30_GAIN_0.008_N_ADDITIONALREGIONS.txt	27180142	23686382	7506132	43360392	23686382
CHR22_CLINGEN_Pathogenic_hg19.BEDvsCHR22_1_30_GAIN_0.008_N_ADDITIONALREGIONS.txt	27180142	6326154	6195903	27310393	6326154
CHR22_OMIM_Dominant_hg19.BEDvsCHR22_1_30_GAIN_0.008_N_ADDITIONALREGIONS.txt	27180142	1202318	802461	27579999	1202318
CHR22_MMS_hg19.BEDvsCHR22_1_30_GAIN_0.008_N_ADDITIONALREGIONS.txt	27180142	5239000	5145031	27274111	5239000
CHR22_Primary_CNVs_10MB_hg19.BEDvsCHR22_1_30_GAIN_0.008_N_ADDITIONALREGIONS.txt	27180142	6083860	5983444	27280558	6083860
CHR22_OMIM_Recessive_hg19.BEDvsCHR22_1_30_GAIN_0.008_N_ADDITIONALREGIONS.txt	27180142	2179922	1434906	27925158	2179922
CHR22_HIgenes_hg19.BEDvsCHR22_1_30_GAIN_0.008_N_ADDITIONALREGIONS.txt	27180142	2700377	1718072	28162447	2700377
CHR22_OMIM_OMI_hg19.BEDvsCHR22_1_30_GAIN_0.008_N_ADDITIONALREGIONS.txt	27180142	0	0	27180142	1
CHR22_Primary_CNVs_hg19.BEDvsCHR22_1_30_GAIN_0.008_N_ADDITIONALREGIONS.txt	27180142	6083860	5983444	27280558	6083860
CHR22_CLINGEN+DECIPHER_hg19.BEDvsCHR22_1_30_GAIN_0.008_N_ADDITIONALREGIONS.txt	27180142	23380244	7199994	43360392	23380244
CHR22_DECIPHER_hg19.BEDvsCHR22_1_30_GAIN_0.008_N_ADDITIONALREGIONS.txt	27180142	21362168	5211753	43330557	21362168
CHR22_MorbidMap_hg19.BEDvsCHR22_1_30_GAIN_0.008_N_ADDITIONALREGIONS.txt	27180142	4247581	2919950	28507773	4247581
CHR22_OMIM_AllGenes_hg19.BEDvsCHR22_1_30_GAIN_0.008_N_ADDITIONALREGIONS.txt	27180142	16394816	13139575	30435383	16394816
CHR22_CooperPaper_hg19.BEDvsCHR22_1_30_GAIN_0.009_N_ADDITIONALREGIONS.txt	27180142	15325899	14430466	28075575	15325899
CHR22_ReportedCNVs_hg19.BEDvsCHR22_1_30_GAIN_0.009_N_ADDITIONALREGIONS.txt	27180142	23686382	7506132	43360392	23686382
CHR22_CLINGEN_Pathogenic_hg19.BEDvsCHR22_1_30_GAIN_0.009_N_ADDITIONALREGIONS.txt	27180142	6326154	6195903	27310393	6326154
CHR22_OMIM_Dominant_hg19.BEDvsCHR22_1_30_GAIN_0.009_N_ADDITIONALREGIONS.txt	27180142	1202318	802461	27579999	1202318
CHR22_MMS_hg19.BEDvsCHR22_1_30_GAIN_0.009_N_ADDITIONALREGIONS.txt	27180142	5239000	5145031	27274111	5239000
CHR22_Primary_CNVs_10MB_hg19.BEDvsCHR22_1_30_GAIN_0.009_N_ADDITIONALREGIONS.txt	27180142	6083860	5983444	27280558	6083860
CHR22_OMIM_Recessive_hg19.BEDvsCHR22_1_30_GAIN_0.009_N_ADDITIONALREGIONS.txt	27180142	2179922	1434906	27925158	2179922
CHR22_HIgenes_hg19.BEDvsCHR22_1_30_GAIN_0.009_N_ADDITIONALREGIONS.txt	27180142	2700377	1718072	28162447	2700377
CHR22_OMIM_OMI_hg19.BEDvsCHR22_1_30_GAIN_0.009_N_ADDITIONALREGIONS.txt	27180142	0	0	27180142	1
CHR22_Primary_CNVs_hg19.BEDvsCHR22_1_30_GAIN_0.009_N_ADDITIONALREGIONS.txt	27180142	6083860	5983444	27280558	6083860
CHR22_CLINGEN+DECIPHER_hg19.BEDvsCHR22_1_30_GAIN_0.009_N_ADDITIONALREGIONS.txt	27180142	23380244	7199994	43360392	23380244
CHR22_DECIPHER_hg19.BEDvsCHR22_1_30_GAIN_0.009_N_ADDITIONALREGIONS.txt	27180142	21362168	5211753	43330557	21362168
CHR22_MorbidMap_hg19.BEDvsCHR22_1_30_GAIN_0.009_N_ADDITIONALREGIONS.txt	27180142	4247581	2919950	28507773	4247581
CHR22_OMIM_AllGenes_hg19.BEDvsCHR22_1_30_GAIN_0.009_N_ADDITIONALREGIONS.txt	27180142	16394816	13139575	30435383	16394816
CHR22_CooperPaper_hg19.BEDvsCHR22_1_30_LOSS_0.001_N_ADDITIONALREGIONS.txt	541144	15325899	37	15867006	541144
CHR22_ReportedCNVs_hg19.BEDvsCHR22_1_30_LOSS_0.001_N_ADDITIONALREGIONS.txt	541144	23686382	19174	24208352	541144
CHR22_CLINGEN_Pathogenic_hg19.BEDvsCHR22_1_30_LOSS_0.001_N_ADDITIONALREGIONS.txt	541144	6326154	19174	6848124	541144
CHR22_OMIM_Dominant_hg19.BEDvsCHR22_1_30_LOSS_0.001_N_ADDITIONALREGIONS.txt	541144	1202318	19173	1724289	541144
CHR22_MMS_hg19.BEDvsCHR22_1_30_LOSS_0.001_N_ADDITIONALREGIONS.txt	541144	5239000	0	5780144	541144
CHR22_Primary_CNVs_10MB_hg19.BEDvsCHR22_1_30_LOSS_0.001_N_ADDITIONALREGIONS.txt	541144	6083860	0	6625004	541144
CHR22_OMIM_Recessive_hg19.BEDvsCHR22_1_30_LOSS_0.001_N_ADDITIONALREGIONS.txt	541144	2179922	35841	2685225	541144
CHR22_HIgenes_hg19.BEDvsCHR22_1_30_LOSS_0.001_N_ADDITIONALREGIONS.txt	541144	2700377	22501	3219020	541144
CHR22_OMIM_OMI_hg19.BEDvsCHR22_1_30_LOSS_0.001_N_ADDITIONALREGIONS.txt	541144	0	0	541144	1
CHR22_Primary_CNVs_hg19.BEDvsCHR22_1_30_LOSS_0.001_N_ADDITIONALREGIONS.txt	541144	6083860	0	6625004	541144
CHR22_CLINGEN+DECIPHER_hg19.BEDvsCHR22_1_30_LOSS_0.001_N_ADDITIONALREGIONS.txt	541144	23380244	19174	23902214	541144
CHR22_DECIPHER_hg19.BEDvsCHR22_1_30_LOSS_0.001_N_ADDITIONALREGIONS.txt	541144	21362168	0	21903312	541144
CHR22_MorbidMap_hg19.BEDvsCHR22_1_30_LOSS_0.001_N_ADDITIONALREGIONS.txt	541144	4247581	55014	4733711	541144
CHR22_OMIM_AllGenes_hg19.BEDvsCHR22_1_30_LOSS_0.001_N_ADDITIONALREGIONS.txt	541144	16394816	416339	16519621	541144
CHR22_CooperPaper_hg19.BEDvsCHR22_1_30_LOSS_0.002_N_ADDITIONALREGIONS.txt	541144	15325899	37	15867006	541144
CHR22_ReportedCNVs_hg19.BEDvsCHR22_1_30_LOSS_0.002_N_ADDITIONALREGIONS.txt	541144	23686382	19174	24208352	541144
CHR22_CLINGEN_Pathogenic_hg19.BEDvsCHR22_1_30_LOSS_0.002_N_ADDITIONALREGIONS.txt	541144	6326154	19174	6848124	541144
CHR22_OMIM_Dominant_hg19.BEDvsCHR22_1_30_LOSS_0.002_N_ADDITIONALREGIONS.txt	541144	1202318	19173	1724289	541144
CHR22_MMS_hg19.BEDvsCHR22_1_30_LOSS_0.002_N_ADDITIONALREGIONS.txt	541144	5239000	0	5780144	541144
CHR22_Primary_CNVs_10MB_hg19.BEDvsCHR22_1_30_LOSS_0.002_N_ADDITIONALREGIONS.txt	541144	6083860	0	6625004	541144
CHR22_OMIM_Recessive_hg19.BEDvsCHR22_1_30_LOSS_0.002_N_ADDITIONALREGIONS.txt	541144	2179922	35841	2685225	541144
CHR22_HIgenes_hg19.BEDvsCHR22_1_30_LOSS_0.002_N_ADDITIONALREGIONS.txt	541144	2700377	22501	3219020	541144
CHR22_OMIM_OMI_hg19.BEDvsCHR22_1_30_LOSS_0.002_N_ADDITIONALREGIONS.txt	541144	0	0	541144	1
CHR22_Primary_CNVs_hg19.BEDvsCHR22_1_30_LOSS_0.002_N_ADDITIONALREGIONS.txt	541144	6083860	0	6625004	541144
CHR22_CLINGEN+DECIPHER_hg19.BEDvsCHR22_1_30_LOSS_0.002_N_ADDITIONALREGIONS.txt	541144	23380244	19174	23902214	541144
CHR22_DECIPHER_hg19.BEDvsCHR22_1_30_LOSS_0.002_N_ADDITIONALREGIONS.txt	541144	21362168	0	21903312	541144
